gyro_x,gyro_y,gyro_z,activity
-0.1946,-0.05139,-0.1883,3
0.4163,0.4617,-0.2457,3
0.3613,0.2944,0.07679,3
-0.3339,-0.5657,0.4006,3
-0.4829,-0.3605,0.02793,3
-0.01378,0.1917,-0.3801,3
0.6362,0.6804,-0.192,3
0.0693,-0.3483,0.2197,3
-0.6198,-0.5865,0.2576,3
-0.3546,-0.1161,-0.1932,3
0.3344,0.4715,-0.3594,3
0.5445,0.4837,-0.02217,3
-0.2728,-0.5132,0.3541,3
-0.5562,-0.3532,0.08657,3
-0.04555,0.1893,-0.2763,3
0.4688,0.7061,-0.1223,3
-0.1689,-0.286,0.2258,3
-0.6857,-0.5303,0.3138,3
-0.2826,-0.08194,-0.09058,3
0.3405,0.4874,-0.2225,3
0.4871,0.441,0.09146,3
-0.1323,-0.4619,0.4177,3
-0.2508,-0.3092,0.09146,3
0.1866,0.1844,-0.2922,3
0.6166,0.6914,-0.1297,3
